,s-3,s-2,s-1,a,r
2151,16,3,3,5,-1
2152,3,3,5,12,1
2153,3,5,12,17,-1
2154,5,12,17,5,-1
2155,12,17,5,18,-1
2156,17,5,18,17,1
2157,5,18,17,16,-1
2158,18,17,16,8,1
2159,17,16,8,3,-1
2160,16,8,3,19,0
2161,8,3,19,1,0
2162,3,19,1,1,0
2163,19,1,1,15,-1
2164,1,1,15,4,-1
2165,1,15,4,17,-1
2166,15,4,17,4,-1
2167,4,17,4,5,-1
2168,17,4,5,13,0
2169,4,5,13,11,0
2170,5,13,11,4,-1
2171,13,11,4,17,-1
2172,11,4,17,11,-1
2173,4,17,11,18,0
2174,17,11,18,19,0
2175,11,18,19,18,-1
2176,18,19,18,18,-1
2177,19,18,18,8,1
2178,18,18,8,15,1
2179,18,8,15,8,1
2180,8,15,8,13,0
2181,15,8,13,3,-1
2182,8,13,3,15,1
2183,13,3,15,11,1
2184,3,15,11,14,1
2185,15,11,14,2,1
2186,11,14,2,5,-1
2187,14,2,5,15,1
2188,2,5,15,17,-1
2189,5,15,17,5,-1
2190,15,17,5,8,0
2191,17,5,8,19,0
2192,5,8,19,4,-1
2193,8,19,4,17,-1
2194,19,4,17,17,0
2195,4,17,17,10,-1
2196,17,17,10,1,0
2197,17,10,1,4,-1
2198,10,1,4,8,1
2199,1,4,8,4,-1
2200,4,8,4,18,1
2201,8,4,18,6,1
2202,4,18,6,9,-1
2203,18,6,9,6,0
2204,6,9,6,15,1
2205,9,6,15,16,-1
2206,6,15,16,10,-1
2207,15,16,10,1,0
2208,16,10,1,8,1
2209,10,1,8,17,0
2210,1,8,17,15,1
2211,8,17,15,12,-1
2212,17,15,12,19,0
2213,15,12,19,10,-1
2214,12,19,10,2,1
2215,19,10,2,15,1
2216,10,2,15,8,1
2217,2,15,8,19,0
2218,15,8,19,15,1
2219,8,19,15,15,-1
2220,19,15,15,16,-1
2221,15,15,16,5,-1
2222,15,16,5,14,1
2223,16,5,14,11,1
2224,5,14,11,4,-1
2225,14,11,4,1,-1
2226,11,4,1,8,-1
2227,4,1,8,10,-1
2228,1,8,10,9,1
2229,8,10,9,19,0
2230,10,9,19,3,0
2231,9,19,3,2,1
2232,19,3,2,18,0
2233,3,2,18,18,0
2234,2,18,18,17,-1
2235,18,18,17,12,-1
2236,18,17,12,4,-1
2237,17,12,4,16,-1
2238,12,4,16,3,1
2239,4,16,3,7,0
2240,16,3,7,10,-1
2241,3,7,10,12,1
2242,7,10,12,16,-1
2243,10,12,16,9,1
2244,12,16,9,9,1
2245,16,9,9,15,1
2246,9,9,15,3,-1
2247,9,15,3,14,1
2248,15,3,14,10,-1
2249,3,14,10,13,-1
2250,14,10,13,18,0
2251,10,13,18,2,0
2252,13,18,2,15,-1
2253,18,2,15,3,1
2254,2,15,3,5,-1
2255,15,3,5,2,1
2256,3,5,2,19,0
2257,5,2,19,1,-1
2258,2,19,1,3,1
2259,19,1,3,4,-1
2260,1,3,4,1,-1
2261,3,4,1,18,0
2262,4,1,18,17,-1
2263,1,18,17,4,-1
2264,18,17,4,12,-1
2265,17,4,12,16,-1
2266,4,12,16,15,0
2267,12,16,15,13,0
2268,16,15,13,6,-1
2269,15,13,6,19,1
2270,13,6,19,6,1
2271,6,19,6,6,-1
2272,19,6,6,15,1
2273,6,6,15,0,-1
2274,6,15,0,9,1
2275,15,0,9,5,-1
2276,0,9,5,12,-1
2277,9,5,12,12,-1
2278,5,12,12,18,-1
2279,12,12,18,13,0
2280,12,18,13,9,1
2281,18,13,9,7,0
2282,13,9,7,8,1
2283,9,7,8,6,-1
2284,7,8,6,18,-1
2285,8,6,18,4,-1
2286,6,18,4,1,-1
2287,18,4,1,5,1
2288,4,1,5,15,1
2289,1,5,15,4,-1
2290,5,15,4,6,1
2291,15,4,6,19,0
2292,4,6,19,14,1
2293,6,19,14,0,1
2294,19,14,0,5,-1
2295,14,0,5,19,0
2296,0,5,19,18,0
2297,5,19,18,15,1
2298,19,18,15,3,1
2299,18,15,3,7,-1
2300,15,3,7,19,0
2301,3,7,19,7,0
2302,7,19,7,14,0
2303,19,7,14,13,-1
2304,7,14,13,9,1
2305,14,13,9,17,-1
2306,13,9,17,15,1
2307,9,17,15,14,1
2308,17,15,14,12,0
2309,15,14,12,3,1
2310,14,12,3,10,-1
2311,12,3,10,16,-1
2312,3,10,16,6,-1
2313,10,16,6,19,0
2314,16,6,19,15,1
2315,6,19,15,9,1
2316,19,15,9,17,-1
2317,15,9,17,5,1
2318,9,17,5,8,1
2319,17,5,8,6,-1
2320,5,8,6,8,1
2321,8,6,8,14,0
2322,6,8,14,19,-1
2323,8,14,19,18,0
2324,14,19,18,6,-1
2325,19,18,6,5,-1
2326,18,6,5,2,-1
2327,6,5,2,8,1
2328,5,2,8,4,-1
2329,2,8,4,11,-1
2330,8,4,11,4,-1
2331,4,11,4,9,1
2332,11,4,9,15,1
2333,4,9,15,18,-1
2334,9,15,18,15,-1
2335,15,18,15,15,1
2336,18,15,15,10,-1
2337,15,15,10,10,-1
2338,15,10,10,6,1
2339,10,10,6,9,1
2340,10,6,9,8,1
2341,6,9,8,15,1
2342,9,8,15,15,-1
2343,8,15,15,18,0
2344,15,15,18,7,-1
2345,15,18,7,18,-1
2346,18,7,18,11,0
2347,7,18,11,0,-1
2348,18,11,0,11,-1
2349,11,0,11,7,0
2350,0,11,7,6,-1
2351,11,7,6,4,-1
2352,7,6,4,15,1
2353,6,4,15,11,-1
2354,4,15,11,9,1
2355,15,11,9,17,-1
2356,11,9,17,18,-1
2357,9,17,18,1,1
2358,17,18,1,14,1
2359,18,1,14,13,-1
2360,1,14,13,12,-1
2361,14,13,12,16,1
2362,13,12,16,15,-1
2363,12,16,15,9,1
2364,16,15,9,9,0
2365,15,9,9,10,-1
2366,9,9,10,17,-1
2367,9,10,17,0,-1
2368,10,17,0,1,1
2369,17,0,1,19,0
2370,0,1,19,10,-1
2371,1,19,10,12,-1
2372,19,10,12,13,0
2373,10,12,13,15,1
2374,12,13,15,4,1
2375,13,15,4,9,-1
2376,15,4,9,15,1
2377,4,9,15,17,1
2378,9,15,17,8,1
2379,15,17,8,3,0
2380,17,8,3,5,-1
2381,8,3,5,5,-1
2382,3,5,5,12,-1
2383,5,5,12,12,-1
2384,5,12,12,0,-1
2385,12,12,0,11,-1
2386,12,0,11,17,-1
2387,0,11,17,19,0
2388,11,17,19,19,-1
2389,17,19,19,14,1
2390,19,19,14,10,1
2391,19,14,10,9,-1
2392,14,10,9,7,1
2393,10,9,7,4,1
2394,9,7,4,12,-1
2395,7,4,12,12,1
2396,4,12,12,10,-1
2397,12,12,10,11,-1
2398,12,10,11,12,0
2399,10,11,12,12,-1
2400,11,12,12,8,1
2401,12,12,8,5,-1
2402,12,8,5,18,-1
2403,8,5,18,10,-1
2404,5,18,10,12,-1
2405,18,10,12,7,0
2406,10,12,7,0,-1
2407,12,7,0,8,1
2408,7,0,8,10,1
2409,0,8,10,8,1
2410,8,10,8,4,1
2411,10,8,4,13,-1
2412,8,4,13,8,1
2413,4,13,8,17,1
2414,13,8,17,13,0
2415,8,17,13,12,-1
2416,17,13,12,5,-1
2417,13,12,5,12,-1
2418,12,5,12,17,0
2419,5,12,17,1,0
2420,12,17,1,4,-1
2421,17,1,4,11,0
2422,1,4,11,5,1
2423,4,11,5,3,1
2424,11,5,3,15,-1
2425,5,3,15,18,-1
2426,3,15,18,16,-1
2427,15,18,16,11,0
2428,18,16,11,17,-1
2429,16,11,17,19,0
2430,11,17,19,17,-1
2431,17,19,17,2,1
2432,19,17,2,12,-1
2433,17,2,12,4,-1
2434,2,12,4,3,1
2435,12,4,3,5,-1
2436,4,3,5,11,-1
2437,3,5,11,14,1
2438,5,11,14,6,0
2439,11,14,6,4,-1
2440,14,6,4,17,0
2441,6,4,17,13,0
2442,4,17,13,7,0
2443,17,13,7,15,1
2444,13,7,15,12,-1
2445,7,15,12,8,0
2446,15,12,8,19,0
2447,12,8,19,7,0
2448,8,19,7,17,-1
2449,19,7,17,15,1
2450,7,17,15,0,0
2451,17,15,0,0,-1
2452,15,0,0,4,-1
2453,0,0,4,3,1
2454,0,4,3,3,1
2455,4,3,3,12,0
2456,3,3,12,19,0
2457,3,12,19,12,-1
2458,12,19,12,0,-1
2459,19,12,0,5,-1
2460,12,0,5,6,-1
2461,0,5,6,0,-1
2462,5,6,0,11,-1
2463,6,0,11,15,-1
2464,0,11,15,7,0
2465,11,15,7,16,-1
2466,15,7,16,17,-1
2467,7,16,17,16,0
2468,16,17,16,1,-1
2469,17,16,1,12,-1
2470,16,1,12,3,1
2471,1,12,3,1,0
2472,12,3,1,16,-1
2473,3,1,16,14,1
2474,1,16,14,0,-1
2475,16,14,0,9,1
2476,14,0,9,19,0
2477,0,9,19,11,-1
2478,9,19,11,3,1
2479,19,11,3,1,0
2480,11,3,1,6,-1
2481,3,1,6,14,1
2482,1,6,14,5,0
2483,6,14,5,0,-1
2484,14,5,0,8,1
2485,5,0,8,5,0
2486,0,8,5,18,0
2487,8,5,18,14,-1
2488,5,18,14,6,-1
2489,18,14,6,16,-1
2490,14,6,16,3,1
2491,6,16,3,0,-1
2492,16,3,0,0,1
2493,3,0,0,7,0
2494,0,0,7,17,-1
2495,0,7,17,8,-1
2496,7,17,8,16,1
2497,17,8,16,5,-1
2498,8,16,5,13,0
2499,16,5,13,13,0
2500,5,13,13,14,-1
2501,13,13,14,0,-1
2502,13,14,0,5,-1
2503,14,0,5,15,1
2504,0,5,15,8,-1
2505,5,15,8,14,1
2506,15,8,14,8,0
2507,8,14,8,16,0
2508,14,8,16,11,-1
2509,8,16,11,11,-1
2510,16,11,11,5,0
2511,11,11,5,6,-1
2512,11,5,6,1,0
2513,5,6,1,1,1
2514,6,1,1,4,-1
2515,1,1,4,13,0
2516,1,4,13,2,1
2517,4,13,2,11,-1
2518,13,2,11,12,-1
2519,2,11,12,15,1
2520,11,12,15,6,-1
2521,12,15,6,5,-1
2522,15,6,5,19,-1
2523,6,5,19,11,-1
2524,5,19,11,19,0
2525,19,11,19,17,-1
2526,11,19,17,4,-1
2527,19,17,4,2,1
2528,17,4,2,16,-1
2529,4,2,16,6,-1
2530,2,16,6,13,0
2531,16,6,13,19,0
2532,6,13,19,18,1
2533,13,19,18,3,-1
2534,19,18,3,8,1
2535,18,3,8,14,-1
2536,3,8,14,3,1
2537,8,14,3,9,1
2538,14,3,9,4,0
2539,3,9,4,19,0
2540,9,4,19,19,0
2541,4,19,19,13,-1
2542,19,19,13,11,1
2543,19,13,11,7,0
2544,13,11,7,0,0
2545,11,7,0,16,-1
2546,7,0,16,0,-1
2547,0,16,0,2,0
2548,16,0,2,0,-1
2549,0,2,0,6,-1
2550,2,0,6,13,0
2551,0,6,13,18,-1
2552,6,13,18,2,1
2553,13,18,2,16,-1
2554,18,2,16,5,-1
2555,2,16,5,14,-1
2556,16,5,14,11,-1
2557,5,14,11,14,1
2558,14,11,14,9,1
2559,11,14,9,12,0
2560,14,9,12,14,1
2561,9,12,14,15,1
2562,12,14,15,12,0
2563,14,15,12,0,-1
2564,15,12,0,19,0
2565,12,0,19,13,0
2566,0,19,13,5,-1
2567,19,13,5,19,-1
2568,13,5,19,17,0
2569,5,19,17,8,-1
2570,19,17,8,17,-1
2571,17,8,17,18,0
2572,8,17,18,5,-1
2573,17,18,5,14,1
2574,18,5,14,0,-1
2575,5,14,0,18,-1
2576,14,0,18,3,1
2577,0,18,3,8,1
2578,18,3,8,11,-1
2579,3,8,11,5,0
2580,8,11,5,6,-1
2581,11,5,6,17,-1
2582,5,6,17,1,0
2583,6,17,1,0,1
2584,17,1,0,7,0
2585,1,0,7,11,1
2586,0,7,11,16,-1
2587,7,11,16,8,1
2588,11,16,8,16,1
2589,16,8,16,5,0
2590,8,16,5,5,-1
2591,16,5,5,17,-1
2592,5,5,17,0,-1
2593,5,17,0,7,1
2594,17,0,7,8,1
2595,0,7,8,2,0
2596,7,8,2,12,-1
2597,8,2,12,5,1
2598,2,12,5,0,0
2599,12,5,0,18,-1
2600,5,0,18,17,-1
2601,0,18,17,13,0
2602,18,17,13,11,0
2603,17,13,11,1,0
2604,13,11,1,14,1
2605,11,1,14,9,0
2606,1,14,9,1,0
2607,14,9,1,5,-1
2608,9,1,5,7,0
2609,1,5,7,4,-1
2610,5,7,4,12,0
2611,7,4,12,0,0
2612,4,12,0,9,1
2613,12,0,9,9,-1
2614,0,9,9,18,-1
2615,9,9,18,2,1
2616,9,18,2,3,0
2617,18,2,3,2,1
2618,2,3,2,13,0
2619,3,2,13,3,1
2620,2,13,3,11,-1
2621,13,3,11,1,0
2622,3,11,1,18,-1
2623,11,1,18,2,0
2624,1,18,2,10,-1
2625,18,2,10,19,0
2626,2,10,19,0,-1
2627,10,19,0,12,0
2628,19,0,12,6,-1
2629,0,12,6,0,1
2630,12,6,0,17,-1
2631,6,0,17,16,1
2632,0,17,16,13,0
2633,17,16,13,18,-1
2634,16,13,18,3,1
2635,13,18,3,4,-1
2636,18,3,4,13,0
2637,3,4,13,16,-1
2638,4,13,16,10,1
2639,13,16,10,7,0
2640,16,10,7,6,-1
2641,10,7,6,13,-1
2642,7,6,13,5,-1
2643,6,13,5,12,-1
2644,13,5,12,19,0
2645,5,12,19,19,0
2646,12,19,19,14,1
2647,19,19,14,19,0
2648,19,14,19,5,0
2649,14,19,5,11,-1
2650,19,5,11,13,-1
2651,5,11,13,8,0
2652,11,13,8,18,-1
2653,13,8,18,6,-1
2654,8,18,6,1,0
2655,18,6,1,5,-1
2656,6,1,5,6,-1
2657,1,5,6,8,1
2658,5,6,8,18,-1
2659,6,8,18,1,0
2660,8,18,1,12,-1
2661,18,1,12,5,-1
2662,1,12,5,15,1
2663,12,5,15,0,0
2664,5,15,0,0,-1
2665,15,0,0,5,-1
2666,0,0,5,9,1
2667,0,5,9,6,-1
2668,5,9,6,12,-1
2669,9,6,12,16,-1
2670,6,12,16,19,0
2671,12,16,19,2,1
2672,16,19,2,7,0
2673,19,2,7,16,-1
2674,2,7,16,17,1
2675,7,16,17,0,-1
2676,16,17,0,0,1
2677,17,0,0,0,-1
2678,0,0,0,4,-1
2679,0,0,4,17,0
2680,0,4,17,0,-1
2681,4,17,0,11,-1
2682,17,0,11,12,-1
2683,0,11,12,7,1
2684,11,12,7,14,0
2685,12,7,14,4,-1
2686,7,14,4,19,-1
2687,14,4,19,13,0
2688,4,19,13,0,-1
2689,19,13,0,5,-1
2690,13,0,5,14,1
2691,0,5,14,3,-1
2692,5,14,3,12,1
2693,14,3,12,17,-1
2694,3,12,17,0,-1
2695,12,17,0,6,-1
2696,17,0,6,4,0
2697,0,6,4,4,-1
2698,6,4,4,7,0
2699,4,4,7,12,-1
2700,4,7,12,0,1
2701,7,12,0,15,0
2702,12,0,15,0,0
2703,0,15,0,1,0
2704,15,0,1,3,1
2705,0,1,3,19,1
2706,1,3,19,0,-1
2707,3,19,0,9,0
2708,19,0,9,19,0
2709,0,9,19,12,-1
2710,9,19,12,10,1
2711,19,12,10,8,0
2712,12,10,8,6,-1
2713,10,8,6,2,0
2714,8,6,2,3,1
2715,6,2,3,17,1
2716,2,3,17,9,1
2717,3,17,9,10,-1
2718,17,9,10,15,1
2719,9,10,15,15,-1
2720,10,15,15,3,-1
2721,15,15,3,5,0
2722,15,3,5,4,1
2723,3,5,4,17,-1
2724,5,4,17,1,0
2725,4,17,1,8,1
2726,17,1,8,6,-1
2727,1,8,6,14,1
2728,8,6,14,6,-1
2729,6,14,6,11,-1
2730,14,6,11,9,1
2731,6,11,9,6,-1
2732,11,9,6,3,1
2733,9,6,3,9,1
2734,6,3,9,10,-1
2735,3,9,10,2,-1
2736,9,10,2,17,-1
2737,10,2,17,6,-1
2738,2,17,6,18,-1
2739,17,6,18,8,-1
2740,6,18,8,3,1
2741,18,8,3,4,-1
2742,8,3,4,19,-1
2743,3,4,19,16,-1
2744,4,19,16,5,-1
2745,19,16,5,5,-1
2746,16,5,5,5,-1
2747,5,5,5,12,-1
2748,5,5,12,14,1
2749,5,12,14,8,1
2750,12,14,8,1,0
2751,14,8,1,10,1
2752,8,1,10,10,-1
2753,1,10,10,15,-1
2754,10,10,15,14,1
2755,10,15,14,13,0
2756,15,14,13,2,0
2757,14,13,2,16,-1
2758,13,2,16,9,1
2759,2,16,9,15,1
2760,16,9,15,5,-1
2761,9,15,5,17,-1
2762,15,5,17,18,0
2763,5,17,18,6,-1
2764,17,18,6,12,0
2765,18,6,12,4,-1
2766,6,12,4,13,0
2767,12,4,13,12,0
2768,4,13,12,3,1
2769,13,12,3,1,0
2770,12,3,1,10,-1
2771,3,1,10,10,-1
2772,1,10,10,10,-1
2773,10,10,10,2,1
2774,10,10,2,3,0
2775,10,2,3,8,1
2776,2,3,8,8,1
2777,3,8,8,6,0
2778,8,8,6,10,-1
2779,8,6,10,8,1
2780,6,10,8,11,-1
2781,10,8,11,19,-1
2782,8,11,19,17,-1
2783,11,19,17,19,0
2784,19,17,19,5,0
2785,17,19,5,15,1
2786,19,5,15,4,-1
2787,5,15,4,11,-1
2788,15,4,11,16,-1
2789,4,11,16,7,-1
2790,11,16,7,2,0
2791,16,7,2,15,0
2792,7,2,15,5,-1
2793,2,15,5,5,-1
2794,15,5,5,3,1
2795,5,5,3,15,1
2796,5,3,15,3,1
2797,3,15,3,10,1
2798,15,3,10,10,-1
2799,3,10,10,11,-1
2800,10,10,11,17,-1
2801,10,11,17,8,1
2802,11,17,8,3,1
2803,17,8,3,18,-1
2804,8,3,18,12,-1
2805,3,18,12,14,0
2806,18,12,14,0,-1
2807,12,14,0,11,1
2808,14,0,11,14,1
2809,0,11,14,7,0
2810,11,14,7,8,0
2811,14,7,8,9,-1
2812,7,8,9,15,-1
2813,8,9,15,11,-1
2814,9,15,11,11,-1
2815,15,11,11,17,-1
2816,11,11,17,10,1
2817,11,17,10,2,0
2818,17,10,2,17,-1
2819,10,2,17,11,-1
2820,2,17,11,16,-1
2821,17,11,16,12,-1
2822,11,16,12,19,-1
2823,16,12,19,4,-1
2824,12,19,4,2,1
2825,19,4,2,9,-1
2826,4,2,9,6,0
2827,2,9,6,11,-1
2828,9,6,11,4,0
2829,6,11,4,9,-1
2830,11,4,9,2,-1
2831,4,9,2,11,-1
2832,9,2,11,11,-1
2833,2,11,11,7,0
2834,11,11,7,15,1
2835,11,7,15,15,-1
2836,7,15,15,13,-1
2837,15,15,13,3,1
2838,15,13,3,10,-1
2839,13,3,10,0,-1
2840,3,10,0,2,1
2841,10,0,2,19,0
2842,0,2,19,14,1
2843,2,19,14,9,0
2844,19,14,9,14,1
2845,14,9,14,13,1
2846,9,14,13,17,-1
2847,14,13,17,9,1
2848,13,17,9,5,-1
2849,17,9,5,8,1
2850,9,5,8,5,-1
2851,5,8,5,9,1
2852,8,5,9,19,0
2853,5,9,19,13,0
2854,9,19,13,14,1
2855,19,13,14,5,-1
2856,13,14,5,6,-1
2857,14,5,6,7,0
2858,5,6,7,15,1
2859,6,7,15,15,1
2860,7,15,15,9,1
2861,15,15,9,11,-1
2862,15,9,11,8,0
2863,9,11,8,1,0
2864,11,8,1,11,-1
2865,8,1,11,17,-1
2866,1,11,17,19,-1
2867,11,17,19,1,0
2868,17,19,1,16,-1
2869,19,1,16,11,-1
2870,1,16,11,16,1
2871,16,11,16,5,-1
2872,11,16,5,11,-1
2873,16,5,11,14,1
2874,5,11,14,4,-1
2875,11,14,4,0,-1
2876,14,4,0,13,0
2877,4,0,13,13,0
2878,0,13,13,8,1
2879,13,13,8,13,0
2880,13,8,13,7,0
2881,8,13,7,6,-1
2882,13,7,6,1,0
2883,7,6,1,15,-1
2884,6,1,15,1,0
2885,1,15,1,14,1
2886,15,1,14,7,-1
2887,1,14,7,19,1
2888,14,7,19,17,-1
2889,7,19,17,4,-1
2890,19,17,4,11,-1
2891,17,4,11,5,-1
2892,4,11,5,6,0
2893,11,5,6,3,1
2894,5,6,3,8,1
2895,6,3,8,10,-1
2896,3,8,10,2,1
2897,8,10,2,15,-1
2898,10,2,15,1,-1
2899,2,15,1,4,-1
2900,15,1,4,6,-1
2901,1,4,6,13,1
2902,4,6,13,3,1
2903,6,13,3,14,-1
2904,13,3,14,4,-1
2905,3,14,4,14,1
2906,14,4,14,13,-1
2907,4,14,13,10,-1
2908,14,13,10,8,0
2909,13,10,8,18,-1
2910,10,8,18,12,-1
2911,8,18,12,15,1
2912,18,12,15,13,0
2913,12,15,13,7,1
2914,15,13,7,9,1
2915,13,7,9,15,1
2916,7,9,15,10,1
2917,9,15,10,9,0
2918,15,10,9,7,0
2919,10,9,7,18,1
2920,9,7,18,17,-1
2921,7,18,17,5,-1
2922,18,17,5,16,-1
2923,17,5,16,14,1
2924,5,16,14,6,1
2925,16,14,6,15,0
2926,14,6,15,10,1
2927,6,15,10,10,1
2928,15,10,10,8,1
2929,10,10,8,16,-1
2930,10,8,16,2,0
2931,8,16,2,4,1
2932,16,2,4,2,0
2933,2,4,2,6,-1
2934,4,2,6,6,-1
2935,2,6,6,18,-1
2936,6,6,18,15,1
2937,6,18,15,17,-1
2938,18,15,17,9,1
2939,15,17,9,15,-1
2940,17,9,15,4,-1
2941,9,15,4,10,-1
2942,15,4,10,2,1
2943,4,10,2,15,-1
2944,10,2,15,15,1
2945,2,15,15,17,-1
2946,15,15,17,8,0
2947,15,17,8,16,-1
2948,17,8,16,0,-1
2949,8,16,0,13,0
2950,16,0,13,7,1
2951,0,13,7,16,-1
2952,13,7,16,5,-1
2953,7,16,5,15,1
2954,16,5,15,10,-1
2955,5,15,10,5,-1
2956,15,10,5,11,-1
2957,10,5,11,10,-1
2958,5,11,10,16,-1
2959,11,10,16,14,1
2960,10,16,14,13,-1
2961,16,14,13,4,-1
2962,14,13,4,9,-1
2963,13,4,9,17,-1
2964,4,9,17,14,1
2965,9,17,14,6,-1
2966,17,14,6,15,1
2967,14,6,15,9,1
2968,6,15,9,5,-1
2969,15,9,5,1,0
2970,9,5,1,7,-1
2971,5,1,7,8,1
2972,1,7,8,6,0
2973,7,8,6,7,0
2974,8,6,7,17,-1
2975,6,7,17,2,0
2976,7,17,2,6,-1
2977,17,2,6,19,0
2978,2,6,19,14,-1
2979,6,19,14,19,0
2980,19,14,19,13,0
2981,14,19,13,18,-1
2982,19,13,18,0,-1
2983,13,18,0,15,1
2984,18,0,15,7,1
2985,0,15,7,6,-1
2986,15,7,6,13,0
2987,7,6,13,17,0
2988,6,13,17,12,-1
2989,13,17,12,7,-1
2990,17,12,7,6,1
2991,12,7,6,3,-1
2992,7,6,3,16,-1
2993,6,3,16,0,0
2994,3,16,0,16,-1
2995,16,0,16,11,-1
2996,0,16,11,5,-1
2997,16,11,5,0,-1
2998,11,5,0,4,-1
2999,5,0,4,6,-1
3000,model: DQN_STOC,episode: 3000,T: 3,Num of Category: 20,M(Batch): 3
