,s-3,s-2,s-1,a,r
2164,2,17,14,0,0
2165,17,14,0,1,0
2166,14,0,1,1,0
2167,0,1,1,2,0
2168,1,1,2,2,0
2169,1,2,2,2,0
2170,2,2,2,17,-1
2171,2,2,17,14,0
2172,2,17,14,0,-1
2173,17,14,0,2,1
2174,14,0,2,0,0
2175,0,2,0,2,1
2176,2,0,2,2,1
2177,0,2,2,0,-1
2178,2,2,0,2,1
2179,2,0,2,2,1
2180,0,2,2,2,0
2181,2,2,2,11,-1
2182,2,2,11,2,0
2183,2,11,2,11,-1
2184,11,2,11,6,-1
2185,2,11,6,1,-1
2186,11,6,1,1,0
2187,6,1,1,11,-1
2188,1,1,11,9,1
2189,1,11,9,0,-1
2190,11,9,0,13,0
2191,9,0,13,11,-1
2192,0,13,11,0,-1
2193,13,11,0,1,0
2194,11,0,1,0,-1
2195,0,1,0,0,-1
2196,1,0,0,3,1
2197,0,0,3,2,-1
2198,0,3,2,2,1
2199,3,2,2,2,1
2200,2,2,2,8,1
2201,2,2,8,12,-1
2202,2,8,12,1,-1
2203,8,12,1,2,1
2204,12,1,2,1,0
2205,1,2,1,8,1
2206,2,1,8,5,-1
2207,1,8,5,2,1
2208,8,5,2,19,1
2209,5,2,19,15,-1
2210,2,19,15,0,-1
2211,19,15,0,2,1
2212,15,0,2,1,0
2213,0,2,1,2,-1
2214,2,1,2,2,1
2215,1,2,2,2,-1
2216,2,2,2,2,0
2217,2,2,2,2,-1
2218,2,2,2,2,-1
2219,2,2,2,2,0
2220,2,2,2,2,0
2221,2,2,2,2,0
2222,2,2,2,2,-1
2223,2,2,2,2,-1
2224,2,2,2,2,0
2225,2,2,2,2,-1
2226,2,2,2,2,0
2227,2,2,2,10,-1
2228,2,2,10,6,-1
2229,2,10,6,2,1
2230,10,6,2,2,0
2231,6,2,2,2,1
2232,2,2,2,2,1
2233,2,2,2,2,-1
2234,2,2,2,19,0
2235,2,2,19,16,-1
2236,2,19,16,0,-1
2237,19,16,0,5,-1
2238,16,0,5,2,1
2239,0,5,2,2,0
2240,5,2,2,19,0
2241,2,2,19,16,-1
2242,2,19,16,2,1
2243,19,16,2,2,1
2244,16,2,2,1,0
2245,2,2,1,2,1
2246,2,1,2,2,0
2247,1,2,2,2,0
2248,2,2,2,2,0
2249,2,2,2,2,0
2250,2,2,2,2,-1
2251,2,2,2,2,-1
2252,2,2,2,2,0
2253,2,2,2,2,0
2254,2,2,2,2,0
2255,2,2,2,2,0
2256,2,2,2,2,0
2257,2,2,2,2,0
2258,2,2,2,2,0
2259,2,2,2,2,-1
2260,2,2,2,2,0
2261,2,2,2,2,0
2262,2,2,2,2,0
2263,2,2,2,2,-1
2264,2,2,2,2,0
2265,2,2,2,2,0
2266,2,2,2,2,0
2267,2,2,2,2,0
2268,2,2,2,2,-1
2269,2,2,2,2,0
2270,2,2,2,2,0
2271,2,2,2,2,-1
2272,2,2,2,2,-1
2273,2,2,2,2,0
2274,2,2,2,5,-1
2275,2,2,5,2,1
2276,2,5,2,2,1
2277,5,2,2,2,0
2278,2,2,2,2,1
2279,2,2,2,2,0
2280,2,2,2,2,1
2281,2,2,2,2,-1
2282,2,2,2,2,-1
2283,2,2,2,2,0
2284,2,2,2,2,1
2285,2,2,2,2,0
2286,2,2,2,2,0
2287,2,2,2,2,-1
2288,2,2,2,11,-1
2289,2,2,11,0,-1
2290,2,11,0,15,0
2291,11,0,15,0,-1
2292,0,15,0,0,-1
2293,15,0,0,8,1
2294,0,0,8,19,1
2295,0,8,19,16,-1
2296,8,19,16,1,0
2297,19,16,1,1,0
2298,16,1,1,1,0
2299,1,1,1,2,1
2300,1,1,2,2,1
2301,1,2,2,3,1
2302,2,2,3,19,0
2303,2,3,19,14,1
2304,3,19,14,2,1
2305,19,14,2,2,1
2306,14,2,2,1,0
2307,2,2,1,6,-1
2308,2,1,6,3,1
2309,1,6,3,8,-1
2310,6,3,8,2,1
2311,3,8,2,13,0
2312,8,2,13,8,1
2313,2,13,8,3,-1
2314,13,8,3,3,0
2315,8,3,3,4,-1
2316,3,3,4,0,-1
2317,3,4,0,2,1
2318,4,0,2,2,1
2319,0,2,2,2,1
2320,2,2,2,2,-1
2321,2,2,2,2,0
2322,2,2,2,17,-1
2323,2,2,17,0,1
2324,2,17,0,3,1
2325,17,0,3,1,0
2326,0,3,1,2,1
2327,3,1,2,2,1
2328,1,2,2,2,0
2329,2,2,2,2,0
2330,2,2,2,5,1
2331,2,2,5,0,-1
2332,2,5,0,2,1
2333,5,0,2,2,1
2334,0,2,2,14,1
2335,2,2,14,10,-1
2336,2,14,10,2,1
2337,14,10,2,2,1
2338,10,2,2,2,-1
2339,2,2,2,2,-1
2340,2,2,2,2,1
2341,2,2,2,2,0
2342,2,2,2,17,-1
2343,2,2,17,14,0
2344,2,17,14,6,-1
2345,17,14,6,1,0
2346,14,6,1,1,1
2347,6,1,1,9,-1
2348,1,1,9,6,0
2349,1,9,6,2,0
2350,9,6,2,2,0
2351,6,2,2,17,-1
2352,2,2,17,14,1
2353,2,17,14,1,-1
2354,17,14,1,2,1
2355,14,1,2,1,0
2356,1,2,1,2,0
2357,2,1,2,2,0
2358,1,2,2,2,1
2359,2,2,2,1,1
2360,2,2,1,2,1
2361,2,1,2,1,0
2362,1,2,1,1,0
2363,2,1,1,18,0
2364,1,1,18,16,0
2365,1,18,16,0,-1
2366,18,16,0,0,-1
2367,16,0,0,1,0
2368,0,0,1,2,-1
2369,0,1,2,2,0
2370,1,2,2,1,0
2371,2,2,1,1,0
2372,2,1,1,1,0
2373,1,1,1,2,1
2374,1,1,2,2,1
2375,1,2,2,2,-1
2376,2,2,2,1,1
2377,2,2,1,2,1
2378,2,1,2,1,0
2379,1,2,1,2,1
2380,2,1,2,1,0
2381,1,2,1,2,1
2382,2,1,2,1,0
2383,1,2,1,2,1
2384,2,1,2,1,0
2385,1,2,1,2,0
2386,2,1,2,6,-1
2387,1,2,6,1,0
2388,2,6,1,2,0
2389,6,1,2,1,-1
2390,1,2,1,2,0
2391,2,1,2,1,0
2392,1,2,1,2,1
2393,2,1,2,1,-1
2394,1,2,1,2,1
2395,2,1,2,1,0
2396,1,2,1,2,0
2397,2,1,2,0,-1
2398,1,2,0,6,-1
2399,2,0,6,4,-1
2400,0,6,4,1,0
2401,6,4,1,10,1
2402,4,1,10,7,0
2403,1,10,7,8,1
2404,10,7,8,0,-1
2405,7,8,0,7,0
2406,8,0,7,5,-1
2407,0,7,5,17,-1
2408,7,5,17,8,0
2409,5,17,8,9,1
2410,17,8,9,0,1
2411,8,9,0,1,0
2412,9,0,1,1,0
2413,0,1,1,2,1
2414,1,1,2,2,0
2415,1,2,2,2,0
2416,2,2,2,1,0
2417,2,2,1,2,1
2418,2,1,2,1,-1
2419,1,2,1,2,1
2420,2,1,2,1,0
2421,1,2,1,0,-1
2422,2,1,0,15,0
2423,1,0,15,14,0
2424,0,15,14,0,-1
2425,15,14,0,1,0
2426,14,0,1,1,0
2427,0,1,1,2,1
2428,1,1,2,2,0
2429,1,2,2,2,1
2430,2,2,2,2,1
2431,2,2,2,2,-1
2432,2,2,2,2,0
2433,2,2,2,2,-1
2434,2,2,2,19,0
2435,2,2,19,16,-1
2436,2,19,16,1,0
2437,19,16,1,0,-1
2438,16,1,0,1,1
2439,1,0,1,2,1
2440,0,1,2,9,1
2441,1,2,9,3,1
2442,2,9,3,2,0
2443,9,3,2,1,0
2444,3,2,1,2,1
2445,2,1,2,2,1
2446,1,2,2,2,-1
2447,2,2,2,2,0
2448,2,2,2,2,0
2449,2,2,2,2,1
2450,2,2,2,2,1
2451,2,2,2,5,-1
2452,2,2,5,1,0
2453,2,5,1,5,-1
2454,5,1,5,1,0
2455,1,5,1,2,-1
2456,5,1,2,1,0
2457,1,2,1,2,1
2458,2,1,2,6,-1
2459,1,2,6,1,0
2460,2,6,1,2,1
2461,6,1,2,1,0
2462,1,2,1,8,0
2463,2,1,8,5,-1
2464,1,8,5,1,0
2465,8,5,1,1,0
2466,5,1,1,2,1
2467,1,1,2,2,0
2468,1,2,2,2,1
2469,2,2,2,2,-1
2470,2,2,2,17,-1
2471,2,2,17,0,-1
2472,2,17,0,3,0
2473,17,0,3,1,0
2474,0,3,1,2,1
2475,3,1,2,2,0
2476,1,2,2,9,1
2477,2,2,9,0,-1
2478,2,9,0,2,0
2479,9,0,2,1,0
2480,0,2,1,2,1
2481,2,1,2,2,0
2482,1,2,2,1,0
2483,2,2,1,8,1
2484,2,1,8,0,1
2485,1,8,0,2,-1
2486,8,0,2,1,-1
2487,0,2,1,2,0
2488,2,1,2,2,-1
2489,1,2,2,1,0
2490,2,2,1,2,1
2491,2,1,2,1,0
2492,1,2,1,2,0
2493,2,1,2,2,1
2494,1,2,2,1,0
2495,2,2,1,2,1
2496,2,1,2,1,0
2497,1,2,1,2,1
2498,2,1,2,1,-1
2499,1,2,1,2,-1
2500,2,1,2,2,1
2501,1,2,2,2,0
2502,2,2,2,1,1
2503,2,2,1,2,1
2504,2,1,2,1,-1
2505,1,2,1,2,1
2506,2,1,2,1,-1
2507,1,2,1,2,1
2508,2,1,2,2,1
2509,1,2,2,1,0
2510,2,2,1,2,1
2511,2,1,2,2,1
2512,1,2,2,8,1
2513,2,2,8,0,0
2514,2,8,0,2,-1
2515,8,0,2,1,0
2516,0,2,1,2,-1
2517,2,1,2,2,0
2518,1,2,2,0,0
2519,2,2,0,2,0
2520,2,0,2,2,1
2521,0,2,2,1,0
2522,2,2,1,2,0
2523,2,1,2,13,-1
2524,1,2,13,0,0
2525,2,13,0,0,-1
2526,13,0,0,1,0
2527,0,0,1,2,1
2528,0,1,2,2,1
2529,1,2,2,2,1
2530,2,2,2,2,0
2531,2,2,2,2,-1
2532,2,2,2,2,1
2533,2,2,2,2,-1
2534,2,2,2,2,0
2535,2,2,2,2,1
2536,2,2,2,2,0
2537,2,2,2,2,0
2538,2,2,2,2,0
2539,2,2,2,2,-1
2540,2,2,2,2,0
2541,2,2,2,2,0
2542,2,2,2,2,0
2543,2,2,2,2,0
2544,2,2,2,2,0
2545,2,2,2,2,-1
2546,2,2,2,2,0
2547,2,2,2,1,1
2548,2,2,1,2,1
2549,2,1,2,18,-1
2550,1,2,18,15,1
2551,2,18,15,0,-1
2552,18,15,0,9,1
2553,15,0,9,6,1
2554,0,9,6,1,0
2555,9,6,1,1,0
2556,6,1,1,1,0
2557,1,1,1,2,0
2558,1,1,2,1,0
2559,1,2,1,2,1
2560,2,1,2,1,0
2561,1,2,1,15,-1
2562,2,1,15,17,-1
2563,1,15,17,0,-1
2564,15,17,0,1,-1
2565,17,0,1,10,-1
2566,0,1,10,8,1
2567,1,10,8,1,-1
2568,10,8,1,1,-1
2569,8,1,1,1,0
2570,1,1,1,2,1
2571,1,1,2,9,1
2572,1,2,9,5,-1
2573,2,9,5,2,1
2574,9,5,2,1,1
2575,5,2,1,11,-1
2576,2,1,11,8,1
2577,1,11,8,1,0
2578,11,8,1,1,0
2579,8,1,1,15,1
2580,1,1,15,13,0
2581,1,15,13,13,0
2582,15,13,13,0,-1
2583,13,13,0,0,-1
2584,13,0,0,19,0
2585,0,0,19,8,0
2586,0,19,8,1,0
2587,19,8,1,0,-1
2588,8,1,0,13,0
2589,1,0,13,12,1
2590,0,13,12,1,0
2591,13,12,1,1,0
2592,12,1,1,1,0
2593,1,1,1,19,1
2594,1,1,19,17,0
2595,1,19,17,0,-1
2596,19,17,0,1,0
2597,17,0,1,0,-1
2598,0,1,0,3,1
2599,1,0,3,16,0
2600,0,3,16,15,1
2601,3,16,15,0,-1
2602,16,15,0,1,-1
2603,15,0,1,19,0
2604,0,1,19,17,-1
2605,1,19,17,0,-1
2606,19,17,0,1,-1
2607,17,0,1,0,0
2608,0,1,0,2,1
2609,1,0,2,8,-1
2610,0,2,8,4,0
2611,2,8,4,1,-1
2612,8,4,1,3,1
2613,4,1,3,13,0
2614,1,3,13,8,1
2615,3,13,8,1,0
2616,13,8,1,16,-1
2617,8,1,16,13,0
2618,1,16,13,1,0
2619,16,13,1,1,0
2620,13,1,1,1,0
2621,1,1,1,6,-1
2622,1,1,6,3,1
2623,1,6,3,1,-1
2624,6,3,1,1,0
2625,3,1,1,17,-1
2626,1,1,17,15,1
2627,1,17,15,16,-1
2628,17,15,16,0,-1
2629,15,16,0,1,0
2630,16,0,1,0,-1
2631,0,1,0,2,1
2632,1,0,2,16,-1
2633,0,2,16,13,0
2634,2,16,13,0,-1
2635,16,13,0,1,0
2636,13,0,1,1,0
2637,0,1,1,2,-1
2638,1,1,2,1,-1
2639,1,2,1,2,1
2640,2,1,2,1,0
2641,1,2,1,13,0
2642,2,1,13,11,-1
2643,1,13,11,1,0
2644,13,11,1,1,0
2645,11,1,1,1,1
2646,1,1,1,1,0
2647,1,1,1,1,0
2648,1,1,1,1,0
2649,1,1,1,2,1
2650,1,1,2,1,0
2651,1,2,1,2,1
2652,2,1,2,2,1
2653,1,2,2,17,0
2654,2,2,17,14,1
2655,2,17,14,2,1
2656,17,14,2,12,-1
2657,14,2,12,7,-1
2658,2,12,7,0,-1
2659,12,7,0,6,-1
2660,7,0,6,4,-1
2661,0,6,4,2,1
2662,6,4,2,10,-1
2663,4,2,10,6,-1
2664,2,10,6,2,-1
2665,10,6,2,15,1
2666,6,2,15,11,-1
2667,2,15,11,2,1
2668,15,11,2,1,1
2669,11,2,1,3,1
2670,2,1,3,1,0
2671,1,3,1,2,0
2672,3,1,2,3,-1
2673,1,2,3,2,-1
2674,2,3,2,2,0
2675,3,2,2,1,0
2676,2,2,1,16,-1
2677,2,1,16,7,0
2678,1,16,7,2,1
2679,16,7,2,2,1
2680,7,2,2,2,-1
2681,2,2,2,2,0
2682,2,2,2,2,0
2683,2,2,2,2,1
2684,2,2,2,2,0
2685,2,2,2,6,-1
2686,2,2,6,1,0
2687,2,6,1,2,1
2688,6,1,2,2,1
2689,1,2,2,13,0
2690,2,2,13,8,1
2691,2,13,8,2,0
2692,13,8,2,2,1
2693,8,2,2,2,1
2694,2,2,2,9,-1
2695,2,2,9,1,-1
2696,2,9,1,2,1
2697,9,1,2,2,0
2698,1,2,2,2,0
2699,2,2,2,14,1
2700,2,2,14,12,0
2701,2,14,12,2,1
2702,14,12,2,2,-1
2703,12,2,2,1,0
2704,2,2,1,16,-1
2705,2,1,16,1,-1
2706,1,16,1,3,1
2707,16,1,3,1,0
2708,1,3,1,2,1
2709,3,1,2,2,-1
2710,1,2,2,2,1
2711,2,2,2,2,0
2712,2,2,2,2,0
2713,2,2,2,2,-1
2714,2,2,2,2,0
2715,2,2,2,11,-1
2716,2,2,11,1,-1
2717,2,11,1,18,-1
2718,11,1,18,4,-1
2719,1,18,4,3,1
2720,18,4,3,15,1
2721,4,3,15,1,0
2722,3,15,1,3,1
2723,15,1,3,12,-1
2724,1,3,12,1,0
2725,3,12,1,3,1
2726,12,1,3,1,0
2727,1,3,1,2,1
2728,3,1,2,2,1
2729,1,2,2,13,1
2730,2,2,13,3,-1
2731,2,13,3,0,-1
2732,13,3,0,10,-1
2733,3,0,10,3,1
2734,0,10,3,2,0
2735,10,3,2,2,1
2736,3,2,2,2,1
2737,2,2,2,6,0
2738,2,2,6,1,0
2739,2,6,1,2,1
2740,6,1,2,2,0
2741,1,2,2,2,1
2742,2,2,2,9,-1
2743,2,2,9,1,0
2744,2,9,1,2,1
2745,9,1,2,2,1
2746,1,2,2,9,1
2747,2,2,9,16,-1
2748,2,9,16,1,0
2749,9,16,1,3,1
2750,16,1,3,1,-1
2751,1,3,1,2,1
2752,3,1,2,2,0
2753,1,2,2,2,0
2754,2,2,2,2,0
2755,2,2,2,2,0
2756,2,2,2,2,-1
2757,2,2,2,5,-1
2758,2,2,5,2,1
2759,2,5,2,2,1
2760,5,2,2,8,1
2761,2,2,8,1,-1
2762,2,8,1,2,1
2763,8,1,2,2,1
2764,1,2,2,2,0
2765,2,2,2,2,1
2766,2,2,2,2,0
2767,2,2,2,2,1
2768,2,2,2,2,1
2769,2,2,2,2,-1
2770,2,2,2,2,0
2771,2,2,2,2,-1
2772,2,2,2,6,-1
2773,2,2,6,1,0
2774,2,6,1,2,1
2775,6,1,2,18,-1
2776,1,2,18,6,-1
2777,2,18,6,2,1
2778,18,6,2,1,0
2779,6,2,1,1,-1
2780,2,1,1,3,1
2781,1,1,3,2,1
2782,1,3,2,2,1
2783,3,2,2,2,1
2784,2,2,2,2,0
2785,2,2,2,12,0
2786,2,2,12,2,1
2787,2,12,2,2,1
2788,12,2,2,19,-1
2789,2,2,19,6,-1
2790,2,19,6,2,-1
2791,19,6,2,1,0
2792,6,2,1,11,0
2793,2,1,11,3,1
2794,1,11,3,2,1
2795,11,3,2,1,0
2796,3,2,1,2,0
2797,2,1,2,2,1
2798,1,2,2,18,-1
2799,2,2,18,6,0
2800,2,18,6,2,1
2801,18,6,2,1,0
2802,6,2,1,1,-1
2803,2,1,1,2,1
2804,1,1,2,2,1
2805,1,2,2,2,1
2806,2,2,2,2,1
2807,2,2,2,2,0
2808,2,2,2,13,0
2809,2,2,13,3,1
2810,2,13,3,2,1
2811,13,3,2,1,0
2812,3,2,1,2,1
2813,2,1,2,2,1
2814,1,2,2,2,1
2815,2,2,2,15,-1
2816,2,2,15,4,1
2817,2,15,4,2,1
2818,15,4,2,1,1
2819,4,2,1,2,1
2820,2,1,2,2,-1
2821,1,2,2,1,0
2822,2,2,1,2,1
2823,2,1,2,2,1
2824,1,2,2,2,-1
2825,2,2,2,2,0
2826,2,2,2,2,1
2827,2,2,2,2,0
2828,2,2,2,2,0
2829,2,2,2,2,0
2830,2,2,2,2,1
2831,2,2,2,19,-1
2832,2,2,19,4,1
2833,2,19,4,0,-1
2834,19,4,0,1,0
2835,4,0,1,1,0
2836,0,1,1,2,1
2837,1,1,2,2,0
2838,1,2,2,1,0
2839,2,2,1,1,0
2840,2,1,1,1,1
2841,1,1,1,2,1
2842,1,1,2,1,0
2843,1,2,1,4,-1
2844,2,1,4,11,-1
2845,1,4,11,1,0
2846,4,11,1,1,0
2847,11,1,1,1,0
2848,1,1,1,2,-1
2849,1,1,2,1,0
2850,1,2,1,1,0
2851,2,1,1,1,0
2852,1,1,1,2,1
2853,1,1,2,2,1
2854,1,2,2,2,1
2855,2,2,2,2,1
2856,2,2,2,2,1
2857,2,2,2,7,0
2858,2,2,7,19,0
2859,2,7,19,1,-1
2860,7,19,1,2,1
2861,19,1,2,0,-1
2862,1,2,0,2,1
2863,2,0,2,1,0
2864,0,2,1,2,0
2865,2,1,2,17,-1
2866,1,2,17,1,0
2867,2,17,1,2,1
2868,17,1,2,0,0
2869,1,2,0,2,1
2870,2,0,2,6,-1
2871,0,2,6,2,1
2872,2,6,2,8,1
2873,6,2,8,1,1
2874,2,8,1,2,0
2875,8,1,2,1,0
2876,1,2,1,10,-1
2877,2,1,10,1,-1
2878,1,10,1,2,1
2879,10,1,2,1,0
2880,1,2,1,2,1
2881,2,1,2,2,0
2882,1,2,2,2,0
2883,2,2,2,4,-1
2884,2,2,4,1,1
2885,2,4,1,2,-1
2886,4,1,2,1,0
2887,1,2,1,2,-1
2888,2,1,2,2,-1
2889,1,2,2,2,-1
2890,2,2,2,11,-1
2891,2,2,11,1,0
2892,2,11,1,2,1
2893,11,1,2,1,0
2894,1,2,1,2,0
2895,2,1,2,1,0
2896,1,2,1,2,1
2897,2,1,2,5,-1
2898,1,2,5,1,0
2899,2,5,1,2,1
2900,5,1,2,1,0
2901,1,2,1,2,1
2902,2,1,2,1,0
2903,1,2,1,2,0
2904,2,1,2,2,1
2905,1,2,2,2,0
2906,2,2,2,2,-1
2907,2,2,2,2,-1
2908,2,2,2,2,-1
2909,2,2,2,2,0
2910,2,2,2,1,-1
2911,2,2,1,0,0
2912,2,1,0,2,1
2913,1,0,2,2,0
2914,0,2,2,2,0
2915,2,2,2,2,0
2916,2,2,2,2,1
2917,2,2,2,2,0
2918,2,2,2,2,0
2919,2,2,2,1,0
2920,2,2,1,14,1
2921,2,1,14,15,1
2922,1,14,15,4,1
2923,14,15,4,1,1
2924,15,4,1,1,0
2925,4,1,1,16,-1
2926,1,1,16,3,1
2927,1,16,3,2,1
2928,16,3,2,0,-1
2929,3,2,0,2,1
2930,2,0,2,1,0
2931,0,2,1,2,1
2932,2,1,2,2,-1
2933,1,2,2,0,-1
2934,2,2,0,6,-1
2935,2,0,6,1,0
2936,0,6,1,2,0
2937,6,1,2,16,1
2938,1,2,16,1,1
2939,2,16,1,2,1
2940,16,1,2,1,-1
2941,1,2,1,2,1
2942,2,1,2,2,-1
2943,1,2,2,2,1
2944,2,2,2,2,1
2945,2,2,2,12,-1
2946,2,2,12,1,-1
2947,2,12,1,7,-1
2948,12,1,7,1,0
2949,1,7,1,2,1
2950,7,1,2,1,0
2951,1,2,1,2,1
2952,2,1,2,2,-1
2953,1,2,2,2,-1
2954,2,2,2,12,0
2955,2,2,12,19,-1
2956,2,12,19,0,-1
2957,12,19,0,7,0
2958,19,0,7,3,1
2959,0,7,3,2,1
2960,7,3,2,15,1
2961,3,2,15,10,1
2962,2,15,10,1,0
2963,15,10,1,1,0
2964,10,1,1,1,0
2965,1,1,1,2,1
2966,1,1,2,2,-1
2967,1,2,2,2,0
2968,2,2,2,2,1
2969,2,2,2,2,-1
2970,2,2,2,2,1
2971,2,2,2,6,-1
2972,2,2,6,1,1
2973,2,6,1,2,1
2974,6,1,2,1,0
2975,1,2,1,13,0
2976,2,1,13,19,0
2977,1,13,19,0,-1
2978,13,19,0,2,1
2979,19,0,2,1,0
2980,0,2,1,2,1
2981,2,1,2,2,1
2982,1,2,2,2,0
2983,2,2,2,15,1
2984,2,2,15,0,0
2985,2,15,0,2,1
2986,15,0,2,1,-1
2987,0,2,1,2,1
2988,2,1,2,2,1
2989,1,2,2,2,1
2990,2,2,2,2,0
2991,2,2,2,2,0
2992,2,2,2,2,0
2993,2,2,2,3,1
2994,2,2,3,1,0
2995,2,3,1,2,1
2996,3,1,2,2,1
2997,1,2,2,2,0
2998,2,2,2,2,1
2999,2,2,2,8,1
3000,model: DQN,episode: 3000,T: 3,Num of Category: 20,M(Batch): 3
